Livestock self-supplied surface-water withdrawals, fresh, in Mgal/d	-	-	-	0.43	0.76	0.84	0.8	-	-	-	1.2	1.3	1.08	0.97	-	-	-	1.33	1.14	0.85	0.77	-	-	-	0.12	0.1	0.11	0.13	-	-	-	0.06	0.05	0.05	0.03	-	-	-	0.11	0.08	0.05	0.04	-	-	-	0.84	0.89	0.62	0.65	-	-	-	0.39	0.33	0.35	0.32	-	-	-	0.26	0.16	0.18	0.2	-	-	-	0.06	0.04	0.05	0.05	-	-	-	0.37	0.64	0.51	0.73	-	-	-	0.13	0.13	0.13	0.14	-	-	-	0.11	0.09	0.09	0.1	-	-	-	0.36	0.51	0.39	0.4	-	-	-	0.06	0.04	0.05	0.04	-	-	-	0.16	0.2	0.23	0.2	-	-	-	0.26	0.19	0.21	0.22	-	-	-	0.17	0.14	0.08	0.08	-	-	-	0.26	0.17	0.19	0.2	-	-	-	0.27	0.27	0.31	0.29	-	-	-	0.34	0.34	0.3	0.3	-	-	-	0.31	0.27	0.25	0.16	-	-	-	0.2	0.25	0.22	0.23	-	-	-	0.74	0.54	0.61	0.51	-	-	-	0.21	0.23	0.21	0.2	-	-	-	0.17	0.12	0.15	0.16	-	-	-	0.21	0.19	0.21	0.2	-	-	-	0.26	0.24	0.29	0.18	-	-	-	0.22	0.18	0.15	0.14
Livestock total self-supplied withdrawals, fresh, in Mgal/d	-	-	-	1.62	2.51	2.76	2.65	-	-	-	1.73	1.85	1.54	1.38	-	-	-	1.9	1.63	1.22	1.1	-	-	-	0.15	0.13	0.14	0.17	-	-	-	0.06	0.05	0.05	0.03	-	-	-	0.18	0.13	0.08	0.06	-	-	-	0.88	0.94	0.65	0.69	-	-	-	0.4	0.34	0.36	0.33	-	-	-	0.29	0.18	0.2	0.23	-	-	-	0.06	0.04	0.05	0.05	-	-	-	0.5	0.81	0.65	0.92	-	-	-	0.26	0.26	0.26	0.28	-	-	-	0.13	0.1	0.1	0.11	-	-	-	1.26	1.73	1.33	1.35	-	-	-	0.22	0.14	0.17	0.14	-	-	-	0.21	0.26	0.3	0.26	-	-	-	0.65	0.48	0.53	0.56	-	-	-	0.19	0.15	0.09	0.09	-	-	-	0.29	0.19	0.21	0.22	-	-	-	1.08	1.08	1.24	1.17	-	-	-	0.76	0.76	0.67	0.66	-	-	-	0.52	0.45	0.42	0.27	-	-	-	0.34	0.41	0.36	0.37	-	-	-	0.75	0.55	0.62	0.52	-	-	-	1.42	1.41	1.3	1.24	-	-	-	0.21	0.15	0.19	0.2	-	-	-	0.22	0.2	0.22	0.21	-	-	-	0.34	0.32	0.39	0.24	-	-	-	0.64	0.52	0.43	0.4
Livestock consumptive use, fresh, in Mgal/d	-	-	-	1.62	-	-	-	-	-	-	1.73	-	-	-	-	-	-	1.9	-	-	-	-	-	-	0.15	-	-	-	-	-	-	0.06	-	-	-	-	-	-	0.18	-	-	-	-	-	-	0.88	-	-	-	-	-	-	0.4	-	-	-	-	-	-	0.29	-	-	-	-	-	-	0.06	-	-	-	-	-	-	0.5	-	-	-	-	-	-	0.26	-	-	-	-	-	-	0.13	-	-	-	-	-	-	1.26	-	-	-	-	-	-	0.22	-	-	-	-	-	-	0.21	-	-	-	-	-	-	0.65	-	-	-	-	-	-	0.19	-	-	-	-	-	-	0.29	-	-	-	-	-	-	1.08	-	-	-	-	-	-	0.76	-	-	-	-	-	-	0.52	-	-	-	-	-	-	0.34	-	-	-	-	-	-	0.75	-	-	-	-	-	-	1.42	-	-	-	-	-	-	0.21	-	-	-	-	-	-	0.22	-	-	-	-	-	-	0.34	-	-	-	-	-	-	0.64	-	-	-
Livestock (Stock) self-supplied groundwater withdrawals, fresh, in Mgal/d	0.21	0.18	0.62	-	-	-	-	0.22	0.21	0.5	-	-	-	-	1.46	1.36	0.59	-	-	-	-	0	0	0.03	-	-	-	-	0	0	0	-	-	-	-	1.53	1.26	0.13	-	-	-	-	0.23	0.21	0.04	-	-	-	-	0.02	0.02	0.01	-	-	-	-	0.6	0.56	0.03	-	-	-	-	0.14	0.08	0	-	-	-	-	0.6	0.63	0.08	-	-	-	-	0.25	0.23	0.09	-	-	-	-	0.04	0.04	0.02	-	-	-	-	0.73	0.63	0.57	-	-	-	-	0.14	0.11	0.15	-	-	-	-	0.6	0.75	0.06	-	-	-	-	0	0	0.41	-	-	-	-	0	0	0.04	-	-	-	-	0.15	0.14	0.03	-	-	-	-	2.97	3.01	0.97	-	-	-	-	2.38	1.93	0.4	-	-	-	-	0	0	0.15	-	-	-	-	0.21	0.19	0.12	-	-	-	-	0.17	0.18	0.01	-	-	-	-	16.05	13.24	1.19	-	-	-	-	0.04	0.02	0.06	-	-	-	-	0.29	0.27	0.01	-	-	-	-	0.4	0.43	0.08	-	-	-	-	1.53	1.22	0.45	-	-	-	-
Livestock (Stock) self-supplied groundwater withdrawals, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Stock) total self-supplied withdrawals, groundwater, in Mgal/d	-	-	0.62	-	-	-	-	-	-	0.5	-	-	-	-	-	-	0.59	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0	-	-	-	-	-	-	0.13	-	-	-	-	-	-	0.04	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0	-	-	-	-	-	-	0.08	-	-	-	-	-	-	0.09	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.57	-	-	-	-	-	-	0.15	-	-	-	-	-	-	0.06	-	-	-	-	-	-	0.41	-	-	-	-	-	-	0.04	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0.97	-	-	-	-	-	-	0.4	-	-	-	-	-	-	0.15	-	-	-	-	-	-	0.12	-	-	-	-	-	-	0.01	-	-	-	-	-	-	1.19	-	-	-	-	-	-	0.06	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.08	-	-	-	-	-	-	0.45	-	-	-	-
Livestock (Stock) self-supplied surface-water withdrawals, fresh, in Mgal/d	0.22	0.19	0.27	-	-	-	-	0.61	0.58	1.18	-	-	-	-	0.47	0.44	1.38	-	-	-	-	0.11	0.08	0.12	-	-	-	-	0.03	0.04	0.05	-	-	-	-	0.17	0.14	0.2	-	-	-	-	0.38	0.36	0.75	-	-	-	-	0.17	0.19	0.39	-	-	-	-	0.15	0.14	0.24	-	-	-	-	0.06	0.04	0.05	-	-	-	-	0.22	0.23	0.31	-	-	-	-	0.13	0.12	0.09	-	-	-	-	0.1	0.1	0.13	-	-	-	-	0.45	0.39	0.24	-	-	-	-	0.11	0.09	0.06	-	-	-	-	0.09	0.11	0.19	-	-	-	-	0.31	0.32	0.27	-	-	-	-	0.21	0.15	0.39	-	-	-	-	0.16	0.15	0.26	-	-	-	-	0.65	0.66	0.32	-	-	-	-	0.33	0.27	0.32	-	-	-	-	0.21	0.21	0.22	-	-	-	-	0.19	0.18	0.19	-	-	-	-	0.35	0.37	0.65	-	-	-	-	0.59	0.49	0.23	-	-	-	-	0.14	0.09	0.23	-	-	-	-	0.15	0.14	0.21	-	-	-	-	0.15	0.16	0.25	-	-	-	-	0.26	0.21	0.24	-	-	-	-
Livestock (Stock) self-supplied surface-water withdrawals, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Stock) total self-supplied withdrawals, surface water, in Mgal/d	-	-	0.27	-	-	-	-	-	-	1.18	-	-	-	-	-	-	1.38	-	-	-	-	-	-	0.12	-	-	-	-	-	-	0.05	-	-	-	-	-	-	0.2	-	-	-	-	-	-	0.75	-	-	-	-	-	-	0.39	-	-	-	-	-	-	0.24	-	-	-	-	-	-	0.05	-	-	-	-	-	-	0.31	-	-	-	-	-	-	0.09	-	-	-	-	-	-	0.13	-	-	-	-	-	-	0.24	-	-	-	-	-	-	0.06	-	-	-	-	-	-	0.19	-	-	-	-	-	-	0.27	-	-	-	-	-	-	0.39	-	-	-	-	-	-	0.26	-	-	-	-	-	-	0.32	-	-	-	-	-	-	0.32	-	-	-	-	-	-	0.22	-	-	-	-	-	-	0.19	-	-	-	-	-	-	0.65	-	-	-	-	-	-	0.23	-	-	-	-	-	-	0.23	-	-	-	-	-	-	0.21	-	-	-	-	-	-	0.25	-	-	-	-	-	-	0.24	-	-	-	-
Livestock (Stock) total self-supplied withdrawals, fresh, in Mgal/d	0.43	0.37	0.89	-	-	-	-	0.83	0.79	1.68	-	-	-	-	1.93	1.8	1.97	-	-	-	-	0.11	0.08	0.15	-	-	-	-	0.03	0.04	0.05	-	-	-	-	1.7	1.4	0.33	-	-	-	-	0.61	0.57	0.79	-	-	-	-	0.19	0.21	0.4	-	-	-	-	0.75	0.7	0.27	-	-	-	-	0.2	0.12	0.05	-	-	-	-	0.82	0.86	0.39	-	-	-	-	0.38	0.35	0.18	-	-	-	-	0.14	0.14	0.15	-	-	-	-	1.18	1.02	0.81	-	-	-	-	0.25	0.2	0.21	-	-	-	-	0.69	0.86	0.25	-	-	-	-	0.31	0.32	0.68	-	-	-	-	0.21	0.15	0.43	-	-	-	-	0.31	0.29	0.29	-	-	-	-	3.62	3.67	1.29	-	-	-	-	2.71	2.2	0.72	-	-	-	-	0.21	0.21	0.37	-	-	-	-	0.4	0.37	0.31	-	-	-	-	0.52	0.55	0.66	-	-	-	-	16.64	13.73	1.42	-	-	-	-	0.18	0.11	0.29	-	-	-	-	0.44	0.41	0.22	-	-	-	-	0.55	0.59	0.33	-	-	-	-	1.79	1.43	0.69	-	-	-	-
Livestock (Stock) total self-supplied withdrawals, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Stock) total self-supplied withdrawals, in Mgal/d	-	-	0.89	-	-	-	-	-	-	1.68	-	-	-	-	-	-	1.97	-	-	-	-	-	-	0.15	-	-	-	-	-	-	0.05	-	-	-	-	-	-	0.33	-	-	-	-	-	-	0.79	-	-	-	-	-	-	0.4	-	-	-	-	-	-	0.27	-	-	-	-	-	-	0.05	-	-	-	-	-	-	0.39	-	-	-	-	-	-	0.18	-	-	-	-	-	-	0.15	-	-	-	-	-	-	0.81	-	-	-	-	-	-	0.21	-	-	-	-	-	-	0.25	-	-	-	-	-	-	0.68	-	-	-	-	-	-	0.43	-	-	-	-	-	-	0.29	-	-	-	-	-	-	1.29	-	-	-	-	-	-	0.72	-	-	-	-	-	-	0.37	-	-	-	-	-	-	0.31	-	-	-	-	-	-	0.66	-	-	-	-	-	-	1.42	-	-	-	-	-	-	0.29	-	-	-	-	-	-	0.22	-	-	-	-	-	-	0.33	-	-	-	-	-	-	0.69	-	-	-	-
Livestock (Stock) consumptive use, fresh, in Mgal/d	0.21	0.18	0.66	-	-	-	-	0.6	0.57	1.25	-	-	-	-	0.46	0.43	1.47	-	-	-	-	0.1	0.07	0.11	-	-	-	-	0.02	0.03	0.04	-	-	-	-	0.17	0.14	0.25	-	-	-	-	0.37	0.34	0.59	-	-	-	-	0.16	0.18	0.3	-	-	-	-	0.14	0.13	0.19	-	-	-	-	0.05	0.03	0.04	-	-	-	-	0.21	0.22	0.29	-	-	-	-	0.12	0.11	0.13	-	-	-	-	0.06	0.06	0.11	-	-	-	-	0.44	0.38	0.6	-	-	-	-	0.1	0.08	0.16	-	-	-	-	0.08	0.1	0.19	-	-	-	-	0.3	0.31	0.5	-	-	-	-	0.2	0.14	0.32	-	-	-	-	0.15	0.14	0.21	-	-	-	-	0.64	0.65	0.96	-	-	-	-	0.32	0.26	0.53	-	-	-	-	0.19	0.19	0.28	-	-	-	-	0.18	0.17	0.23	-	-	-	-	0.34	0.36	0.49	-	-	-	-	0.58	0.48	1.05	-	-	-	-	0.13	0.08	0.21	-	-	-	-	0.14	0.13	0.17	-	-	-	-	0.14	0.15	0.24	-	-	-	-	0.25	0.2	0.51	-	-	-	-
Livestock (Stock) consumptive use, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Stock) total consumptive use, in Mgal/d	-	-	0.66	-	-	-	-	-	-	1.25	-	-	-	-	-	-	1.47	-	-	-	-	-	-	0.11	-	-	-	-	-	-	0.04	-	-	-	-	-	-	0.25	-	-	-	-	-	-	0.59	-	-	-	-	-	-	0.3	-	-	-	-	-	-	0.19	-	-	-	-	-	-	0.04	-	-	-	-	-	-	0.29	-	-	-	-	-	-	0.13	-	-	-	-	-	-	0.11	-	-	-	-	-	-	0.6	-	-	-	-	-	-	0.16	-	-	-	-	-	-	0.19	-	-	-	-	-	-	0.5	-	-	-	-	-	-	0.32	-	-	-	-	-	-	0.21	-	-	-	-	-	-	0.96	-	-	-	-	-	-	0.53	-	-	-	-	-	-	0.28	-	-	-	-	-	-	0.23	-	-	-	-	-	-	0.49	-	-	-	-	-	-	1.05	-	-	-	-	-	-	0.21	-	-	-	-	-	-	0.17	-	-	-	-	-	-	0.24	-	-	-	-	-	-	0.51	-	-	-	-
Livestock (Animal Specialties) self-supplied groundwater withdrawals, fresh, in Mgal/d	-	0	0	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.02	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0.02	0.01	-	-	-	-	-	0.01	0	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0	-	-	-	-	-	0	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.65	-	-	-	-	-	0.03	0.05	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0	-	-	-	-	-	0	0	-	-	-	-	-	0.02	0.02	-	-	-	-
Livestock (Animal Specialties) self-supplied groundwater withdrawals, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Animal Specialties) total self-supplied withdrawals, groundwater, in Mgal/d	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.65	-	-	-	-	-	-	0.05	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.02	-	-	-	-
Livestock (Animal Specialties) self-supplied surface-water withdrawals, fresh, in Mgal/d	-	0	5.17	-	-	-	-	-	0.02	0.5	-	-	-	-	-	0.08	23.28	-	-	-	-	-	0	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.02	-	-	-	-	-	0.02	0.03	-	-	-	-	-	0.01	0.02	-	-	-	-	-	0	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0	11.31	-	-	-	-	-	0.01	0	-	-	-	-	-	0.03	0.03	-	-	-	-	-	0	1.3	-	-	-	-	-	0	0.11	-	-	-	-	-	0.03	13.09	-	-	-	-	-	0.02	0.01	-	-	-	-	-	0	0.01	-	-	-	-	-	0.02	0.03	-	-	-	-	-	0.02	1.78	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	0.01	-	-	-	-	-	0.06	31.76	-	-	-	-	-	0	2.28	-	-	-	-
Livestock (Animal Specialties) self-supplied surface-water withdrawals, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Animal Specialties) total self-supplied withdrawals, surface water, in Mgal/d	-	-	5.17	-	-	-	-	-	-	0.5	-	-	-	-	-	-	23.28	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	11.31	-	-	-	-	-	-	0	-	-	-	-	-	-	0.03	-	-	-	-	-	-	1.3	-	-	-	-	-	-	0.11	-	-	-	-	-	-	13.09	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.03	-	-	-	-	-	-	1.78	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	31.76	-	-	-	-	-	-	2.28	-	-	-	-
Livestock (Animal Specialties) total self-supplied withdrawals, fresh, in Mgal/d	-	0	5.17	-	-	-	-	-	0.03	0.51	-	-	-	-	-	0.1	23.29	-	-	-	-	-	0	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0.03	0.03	-	-	-	-	-	0.03	0.03	-	-	-	-	-	0.01	0.02	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	11.31	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.03	0.03	-	-	-	-	-	0	1.3	-	-	-	-	-	0.01	0.12	-	-	-	-	-	0.04	13.09	-	-	-	-	-	0.02	0.02	-	-	-	-	-	0	0.01	-	-	-	-	-	0.03	0.68	-	-	-	-	-	0.05	1.83	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.06	31.76	-	-	-	-	-	0.02	2.3	-	-	-	-
Livestock (Animal Specialties) total self-supplied withdrawals, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Animal Specialties) total self-supplied withdrawals, in Mgal/d	-	-	5.17	-	-	-	-	-	-	0.51	-	-	-	-	-	-	23.29	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	11.31	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.03	-	-	-	-	-	-	1.3	-	-	-	-	-	-	0.12	-	-	-	-	-	-	13.09	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.68	-	-	-	-	-	-	1.83	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	31.76	-	-	-	-	-	-	2.3	-	-	-	-
Livestock (Animal Specialties) consumptive use, fresh, in Mgal/d	-	0	0.02	-	-	-	-	-	0.02	0.02	-	-	-	-	-	0.03	0.07	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0.02	0.02	-	-	-	-	-	0.03	0.02	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	0	-	-	-	-	-	0	0	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0	0.03	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.03	0.02	-	-	-	-	-	0	0.01	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.03	-	-	-	-	-	0.02	0.01	-	-	-	-	-	0	0.01	-	-	-	-	-	0.02	0.02	-	-	-	-	-	0.04	0.04	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.01	-	-	-	-	-	0.01	0.06	-	-	-	-	-	0.02	0.04	-	-	-	-
Livestock (Animal Specialties) consumptive use, saline, in Mgal/d	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-
Livestock (Animal Specialties) total consumptive use, in Mgal/d	-	-	0.02	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.07	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0	-	-	-	-	-	-	0	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.03	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.02	-	-	-	-	-	-	0.04	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.01	-	-	-	-	-	-	0.06	-	-	-	-	-	-	0.04	-	-	-	-
